"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Algeria","DZA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","30.9696049778828","","16.0908125321452","20.5470070641704","19.9832749794304","12.3527636116198","","12.2965851729428","3.88236928379305","4.07076413721227","3.05312032713631","2.28947163240855","2.40957802704026","1.13644824572607","0.770226833423191","0.931555184108841","0.623873045191646","0.338795919609691","0.405205815367655","0.55060279785805","0.335035799433773","0.364621785561494","","","","","0.727504839479144","0.979174707865611","0.400567078825082","1.17971339978443","1.22345413763458","0.268184667758013","0.341639301574309","0.223124461208307","0.163458380562733","0.148606444057863","0.231638365592645","0.209587695365939","0.193619706686166","0.153082861462964","0.160467556161383","0.163014154236531","0.160304781740011","0.257257543448343","0.560649357877699","0.48843308179952","0.4450649711126","0.614279703599869","0.539747161642779","0.681904272861661","1.10285296724158","1.00117836508315","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","18.2413428512266","15.6638703713132","15.4871391327216","16.4074707734341","","","","","12.6110057559892","11.6562390381701","11.0990538779428","9.4264805007419","9.29294162136341","9.46979285333981","9.21835016212196","8.35459043045099","7.29546631110653","7.40726861672585","7.24102680440082","6.72231604787219","5.86664912774388","5.43501611213252","5.08231261632516","5.30189130728782","5.62705005832449","6.03267390976979","5.78664637371768","6.13631859270193","5.92986635035537","5.57283034985861","5.7661401188924","5.73496797299793","6.13340072471748","6.02445494070806","5.54742131556792","5.53709332461281","5.62071523135374","5.2809181627863","5.11316243656692",
"Early-demographic dividend","EAR","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","40.379732622976","","42.9679202411103","41.7376546521621","39.3217654329639","40.0700126210955","32.6486158434139","30.9716128776425","35.0020467611089","35.7682194856183","36.3734370563301","31.9878798064061","27.1102845584221","27.7293556006638","26.4572858229035","27.0550070548582","26.3137699866968","25.0244791182301","20.6854986953456","19.5805069267135","17.9365965464407","20.0353123023468","19.4953526553108","17.2565234852228","23.1250890663299","20.0696702705561","","","","13.4725266134263","13.312942094946","13.735289568426","13.6991428725472","14.3177523138063","13.9536063574635","15.1312333892679","13.5696715192126","12.2724284027562","10.2102318773217","10.7820214588584","10.4446832477579","10.6061347203203","10.2094189419484","10.0991580735129","9.47934767329604","10.2326608294588","10.4714952554135","11.2734932110082","10.6604171136123","10.9063158407135","11.2539517637123","11.3884099965163","12.530000101482","13.342966477062","13.7304386484833","13.4744848640035","13.0009411430762","13.5871683323906","15.1861908117049","13.320282318642","14.7061409001517",
"East Asia & Pacific","EAS","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","12.9941254109368","11.326702675296","11.3658460280988","11.6320519986572","","","","","8.89646081879648","8.37026598554895","8.06127829511997","6.98994262840042","7.00514677365107","7.08040766549041","6.72519482243252","6.27872992253839","5.4887953645204","5.6613722980574","5.56159149690486","5.14779000162271","4.75547194063133","4.34278364043804","4.04301537012357","4.17581765767309","4.35833659494061","4.72145933376169","4.77587343444983","5.01469490668995","4.88725757287221","4.79369088310496","5.12538971788054","5.3992929566238","5.25289272185251","4.99884313326077","4.69895499953018","4.71767870170606","4.76495888801443","4.50944600837066","4.38676084853438",
"Europe & Central Asia (excluding high income)","ECA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52774790940846","8.44409432246474","7.69131334019876","6.97841875469535","5.51956259281735","6.09985287796727","6.14463671816568","5.72744826335107","5.31078312515419","5.85328148688505","5.33670690214523","5.67141595381993","5.19364673801711","7.29337549796146","6.39978322544152","6.26111068306891","7.18247444697158","7.77451876043749","8.5186037954156","9.55000084686932","10.419151226899","9.91008010293625","9.58880278367728","10.1683661224968","12.0842024360054","10.4854643719556","",
"Europe & Central Asia","ECS","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","18.5336755589951","16.087241285601","15.5216692453902","15.355786557484","15.0428110444454","14.9991634152132","13.9469897101696","13.6884923641652","13.4183681181549","13.4564617093081","13.3958483641084","13.3336342530737","12.1264830024219","12.5453362293507","12.3287532189406","12.7176051193841","12.6920427368994","12.2801299096797","12.0407638675374","12.4847582749695","12.0210171603288","11.6824625782241","11.2297035531212","10.8428991968244","11.2999051897656","11.1577843919381","10.3104431388528","10.4079711078812","10.0913894496299","10.6169762703846","11.168054402687","10.8373525110426","10.6157206241875","10.1194376128168","9.61342509997377","8.89068280563053","8.59794964689289","8.34206986916961","7.11752184210012","7.34715075206018","7.52469528072341","7.56577620217672","7.23187709899616","7.27387247411087","7.0328325189836","7.25208013483436","7.61620800152463","8.81110314792375","8.38118231002264","8.43789514872716","8.7321353285453","9.07655723534459","9.20013358041568","9.41535013881223","9.69424974428518","9.52154139501468","9.10992425403766","9.37117645901692","10.404266845332","9.44696403558601","9.43687852121124",
"Ecuador","ECU","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","96.4452801066973","95.7393432460993","94.4871940679928","92.1546048758509","93.4417980069324","93.7796623421939","94.2853301284096","92.9615301462568","94.1207185516756","93.1851253503409","76.1999459013765","41.9967552654508","34.477076768413","35.524064013531","37.1519413704975","46.7281252615101","49.9747712031608","39.8205431489899","32.6851193663023","33.1592150845679","31.6649666512777","24.3026009806746","28.6699088345811","32.1126881055075","52.5417856126611","55.4098332257632","","","44.1290129291499","55.1603066540559","49.8920487395145","47.1324055290356","53.9726897723176","51.7575714359849","49.8425701596121","57.0436163528129","62.8376566751393","52.907362212108","36.453492358919","41.9938094686813","42.4946792523657","40.6863737167929","31.3663730348457","28.2230912551968","26.9592968284816","27.1164629029498","25.2330893128999","35.6904657641338","29.8936376384023","29.8199419078156","28.096527226422","30.5615218392193","33.8001253323742","45.990592797855","51.4162197205682","50.0223874588401","46.3801380055946","48.053810269561","55.2209596851659","48.33577368387","46.3746574664153",
"Egypt, Arab Rep.","EGY","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","14.5914175529843","15.3057116683615","20.6180352855783","24.4611683190563","27.3230161771333","21.2821031903539","18.3883458494508","15.3154874688214","19.1460185852863","16.5539342184757","17.4085196160531","19.7194501818154","18.6007761083997","15.8480054131351","9.59614668940928","6.77762526238047","7.18261140657419","7.41614160752847","7.61870429788419","7.34004495255941","5.59523266018318","6.82492881904422","11.3723631334309","","","","","","","8.29846346645567","9.89547154926275","10.6100029191625","7.64153332541407","12.1786292007739","9.02263986192162","7.99695319783576","9.96207399289207","8.75393398758621","8.50181117314725","9.76909693083327","8.75229081898031","6.52907405268721","7.87671053239923","10.8782251595684","16.6472153407176","16.5421170639327","14.2059161149141","13.7284234120118","15.8995103581985","16.7526279497439","20.6105437069273","20.2488016475217","17.6054751585578","15.793586588373","16.5735754110998","18.0708586659504","14.3218351399249","13.6071036917733",
"Euro area","EMU","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","18.7328114327544","15.7493983176729","15.2682111392773","15.091737198015","14.2534983420233","14.7069384317616","13.7230707800978","13.3706091575757","13.339380049694","13.3443917803298","13.1669665874564","13.2904803593607","11.9893031244668","12.5084134821634","11.9639014811871","12.0783133577437","11.928839083064","11.6239151176132","11.4298322126132","12.0449846624452","11.6799577609272","11.3876979337112","11.2846638938887","10.9348384623789","11.1077404353612","11.207763933859","11.1690695859428","10.8835033967425","10.535589408707","10.8676796613835","11.217741035564","11.1565617880885","10.8890982917281","10.3691662636893","10.1724489461559","9.34928870279721","9.25433414274674","9.16829183758014","7.819949119957","8.06589359726896","8.36050740293959","8.41909678747097","8.02381374543114","8.0277735243382","7.82435325506381","7.98782709241119","8.56597762425972","9.66052173572911","9.22478594141013","9.38420745522558","9.59483736510697","9.97274073067874","9.92275004050995","10.065033068989","10.1838982120219","10.0507367181247","9.59817075798648","9.79419038600154","10.7908794050541","9.95885099749788","9.6507336455118",
"Eritrea","ERI","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9147462660051","26.1456810544527","39.3123286625764","41.9866584953993","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","55.5006437010734","52.085099782735","52.8524240803439","47.1724394219543","43.5591769590415","44.9803445305429","36.5892897522823","33.2638713009129","35.1180395709624","30.8443049912754","27.9438441475352","29.2937562768918","24.046797834483","22.2264407653548","22.5190332752583","21.1672661037447","19.7068041459027","20.2940356454635","17.9786997811889","18.5373219997414","16.1265012994305","15.7444325630386","15.6461411700065","14.8879147947938","16.3380931879952","17.7835236832295","17.2249030904608","15.7603295074084","14.7279596282888","15.4322952630495","15.1923011419197","15.9089401170072","15.8375760039318","15.425367842163","15.5216518064403","15.8496324998484","15.2544997014721","14.6038160372133","13.5491486297942","14.5691864568819","15.0548112696856","15.0685285144654","14.5010597588314","14.1039109394394","13.5490005395714","13.6701166202562","14.2842926032135","16.1702505287857","15.1532685691189","14.5537185099039","15.2700665220356","15.3640181064325","15.7430087971718","16.4896931180674","16.9908617796446","16.8085036216459","15.8678858476058","16.4237980933624","18.9617068009825","17.4014873679804","15.9962537305243",
"Estonia","EST","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0917226993512","15.4266258926919","16.2542370693444","15.6395990825106","11.0237304594886","8.0270517515576","10.0779974030381","11.7273547901966","10.6419632221097","9.32452940908766","8.09073813126767","7.53270662150665","9.59916266107103","9.64211001460095","11.2375252232107","9.89272318476614","8.91540464105131","9.37937618690457","10.1664570947593","10.2673657049111","10.1702566011351","9.98202701067294","10.1401076055138","8.94547991622173","10.4446088107468","10.6114083727373","9.11366651621652","10.0443648206864",
"Ethiopia","ETH","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5351764548267","","78.5581410449847","79.5885820992233","73.9379446530281","66.5402098316493","61.1328903171677","68.8707920278118","62.0322854394381","66.7017831088423","75.7602064013034","70.8576615878355","58.257411805875","66.4980856638973","71.1439565397463","68.0426205457522","74.6577694165672","76.2726670875044","73.1015133015891","79.3866754499853","77.4803452817114","83.6514042751788","84.9351543157185","88.515569263756","73.0673151788583","77.5775715939221","80.2036337878888","81.5182604201948",
"European Union","EUU","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","19.0548534923943","16.1830718920451","15.470650045105","15.266779534163","14.999006227833","14.8059791984264","13.7871679700291","13.3772074968925","13.3127475554777","13.3625327345997","13.1564710679323","13.26470289094","12.0261178606882","12.5454603403159","12.398224302713","12.5003179413753","12.3712158379784","12.0222639776303","11.865599311881","12.5098940234793","12.187017485294","11.8135839208872","11.5656116970161","11.3334574633678","11.4602246308498","11.4899846404739","11.2419127920894","10.8788705832835","10.4944184445887","10.869650609892","11.5932714778347","11.2413746688496","10.9502516791699","10.4452757146319","10.3128375248773","9.53214040522999","9.24778734696802","9.01389799852463","7.72908463980653","7.96909635181928","8.17509719792567","8.23251634529902","7.88843830111824","7.93159583709008","7.72574314709819","7.90189508568538","8.4647018210163","9.58947564539351","9.1586942757186","9.28871966090293","9.58434442847443","9.99999548340651","9.94033421122509","10.0688666160502","10.1911822688137","10.0590923861028","9.62145561074793","9.82315565658775","10.7791719495239","10.0009834417846","9.78951195004713",
"Fragile and conflict affected situations","FCS","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","27.4581615850059","","","","","","","","","27.5380183457202","24.5748613599185","20.4362069090657","21.2445269646296","19.4520012153389","","","","","","","","","","","","","","","","","","","","","","","","6.53518628254397","6.34019731963293","7.05093065343727","","","","4.81965138872848","5.7436935715396","6.08394699671661","8.46346954212617","7.22077652385605","8.69877031836578","10.3345536410386","9.6447881491338","11.9157790206531","14.6023056016293","14.3270648809611","","","","","","",
"Finland","FIN","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","3.66333063562617","4.4153332061472","4.01069523251587","3.93701075803617","4.06797283697304","3.51599644058735","3.70959832991533","4.24058174594418","4.96504260261074","5.01481964150366","3.86495496492245","3.47889575561453","3.47617593662448","3.81357745077482","4.12276329032994","3.11992649518061","2.87159083378468","3.09364079151423","4.32579518883733","3.34806391733838","3.76387893120253","3.63275767783118","3.37322524524744","2.66640347750554","2.31434687234731","1.96269735201489","2.07416509556548","2.45155753744638","2.53011530659318","2.56951138807417","3.17194147865878","3.44333165750452","2.38925969139076","2.85498279538931","2.88150508997082","2.35114698359137","1.94416208272335","1.69229452691035","1.93057305270829","2.00390101911007","1.99889361966711","1.9675811816268","1.88464472830408","1.84834272170883","2.04733961734458","2.20263863396354","2.32692389534664","2.60578770127521","2.84653154357867","2.91899083773872","2.96384372935987","2.71364327261477","2.43710469083472","2.50240137482213","2.59071059673448","2.32730811089965","2.5816248177552","2.97119398972742","2.55097950499726","2.74921361148497",
"Fiji","FJI","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","96.1095329789235","94.3383323889694","95.3237519355938","95.642620059535","95.6285949033353","95.9086608455671","92.9904007109151","94.9831070814664","96.9298665254007","94.9414930468632","96.3337368605237","94.340894367901","95.7221707986127","95.8574177714853","94.5797473671253","93.3468926911422","93.0452742212383","90.9458461428425","88.4670592278023","88.0393112561074","85.1076260932428","","56.5973641752925","51.6365272959044","60.0266605815838","55.8310696658209","52.6515795037291","54.3633020034149","","","","","","41.2429884403512","44.2473794526417","49.1236308233549","47.9128612599327","46.3122652056509","59.7410062206763","63.8826430575065","65.6747271575323","67.6650110670108","66.9606830222772","54.4509502321211","54.9705937291786","57.3133495375679","58.885335194399","61.0934180719053","59.2063734184768","58.4577438370923","65.1652364570089","58.5850777389296","63.6823425384676","51.7217909502734","57.7106114084514","67.4902101587071",
"France","FRA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","14.463805376507","15.9924709823921","16.4958357078165","16.3842503940446","16.2839349245012","15.9656382022266","17.0817788644392","17.6511677577723","15.8031909786676","17.5120304116685","18.3401946229021","18.9525862979597","17.4078055102252","15.6364346114638","15.2558774703047","14.571186502177","15.5514827540644","14.8405153965374","16.0519879185781","17.0040804395312","16.5003848064612","16.9126859693993","16.3911816657163","16.3177971949473","16.2977144294009","16.1765080954453","16.4600946763373","16.2517403400467","15.8075514791212","15.3212020365852","15.5280634740229","15.9366912698358","14.8191575992353","14.3674119813595","14.0166463013319","13.6452391815862","12.7633434899655","12.4189868973975","10.971656873403","10.6299792682711","11.2258517067468","11.6176245627125","11.013873990336","10.7052391879654","10.4566091691654","10.9153367695791","11.5633293374079","12.3995076902163","11.9637209517007","12.651581852534","12.5678373241528","13.1514401321587","12.6684872830657","12.6447322224616","12.4319612984473","12.5457742920585","12.3120932392312","12.3511913816591","13.9707438810142","13.5800686159451","13.6794682348022",
"Faroe Islands","FRO","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","90.0355425123756","92.7729288560246","92.3667949200627","86.9425176507987","88.2214684711828","89.1762162177686","94.7905336014931","96.7200988484835","93.5394121084712","91.9760997800007","91.3872287552128","78.4438081486809","85.3151120143145","90.9245262369295","92.250982292348","93.6908830669824","89.7075074876593","95.1019722383035","95.91205307964","","91.1436389555324","91.2828255191889","91.1800802673574","93.4206605658571","89.8508946128777","95.6431045177552","96.1324212608258","92.6797374745455","91.6803901642334","91.6326528292536","91.7758590866802","90.4088807328972","79.1594680576575","88.0469218269713","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7321395926516","82.4117043876239","79.1438292477599","99.2193114294153","98.5039352340378","97.768480336808","98.9658038905421","99.0978632102571","99.0203333041028","99.2487265979743","99.3848720329704","99.1909328698673","","","","","","","","","",
"Gabon","GAB","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","2.54996024580168","2.00823255317537","2.3647999511292","2.01210699856887","2.2034018620395","1.94956281395974","1.94975108329417","1.68886044180252","1.75050578519544","1.31011084532109","","","","0.289317835243632","0.157913930427865","0.680927243600284","0.20462970347847","0.328061456816976","","0.622587668792473","0.418434054524366","0.417073988495346","","","","","","","","","","0.172756349690744","0.10324160676476","","0.183653828468597","0.411019157093412","0.515852333479162","0.70412687322841","0.844667131932374","0.817874643444993","0.640560613263303","0.505558324978855","1.24990971793586","1.12410630233567","0.838987297574694","0.63620950639163","0.412868013180932","0.755747249395859","0.374208061477936","0.347936399909894","0.0912794436684566","0.0689953213558663","0.0549860856418772","0.0634239709203826","0.0998358816681492","0.18548191896298","0.233643642629554","0.378170827949401","0.611657812273289","1.22280861118987","",
"United Kingdom","GBR","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","5.99412687510439","6.46542882642616","6.79364230668585","6.45483888443402","6.61529507921544","6.7015259236251","6.55143962311018","6.03868147023682","6.50836287583948","6.52827501066218","6.90240666429803","7.19246294013713","6.661867098453","7.37519320171484","6.76102559791645","6.92272916649593","7.98091640083446","7.07229493086331","6.7696099394313","7.34280142273519","7.25905884468375","7.16124454507132","6.87768910499015","6.59483859048265","7.89652683688706","7.44528896030502","6.94004332870292","7.12190004878509","7.0115431609558","7.97123672120906","8.13723907567533","7.74057681665272","7.55299030454623","7.61029295882664","7.01610833480393","6.64737159437065","6.40258279682501","6.08286418678788","5.28603899121592","5.09666727026779","5.40005655208821","5.90253464690258","5.67336016235085","5.11620092593381","4.64404360947325","5.49278219254322","5.48715893513552","6.48499826432381","6.12218624852784","5.91768098654438","6.19125978214314","5.63814127080943","6.36091668605867","6.17567024852601","6.83366051304608","6.64400665272059","6.33004538991663","6.66646706676357","7.6188345905585","6.41938576712047","6.38523003954763",
"Georgia","GEO","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2931213622966","31.7354169280105","33.9125031811149","26.2654843975504","28.0308077479976","25.4645262181591","29.765781990309","35.1997117347582","31.0345437388266","34.9029868188322","24.9426087326948","23.9992630666641","16.5079092853548","26.276626426603","19.2304065559973","20.5006703380273","27.580221337898","37.7720972588389","39.8991340911287","34.3509554955266","36.4929203230505","31.0270814218106","31.0398947569358","31.0672028787938","31.8245402484125","30.1151777503651","26.3211519512656",
"Ghana","GHA","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","72.9146897422264","76.727621974972","72.475762653442","73.8291604513613","70.5164505195168","75.0685640320813","71.2714915813704","63.1236808250467","77.7471143246992","73.1367218994701","67.1775126202326","64.6146739098504","74.2256049270946","77.774535042125","70.2524328960498","75.5324258884701","76.6650560976541","81.92358386205","78.4229931028054","51.3315590580708","61.6177127618286","63.2385165693088","89.5982240322859","","","","","","","","29.2810084755961","","","","40.8977819998973","37.4188783508645","56.6015735925429","51.030319304385","30.1455745492457","33.2685990468478","","40.1737817595415","52.0139106724686","37.1333356601733","41.9422251952546","36.7226272774691","34.9150828368376","25.5868406468772","21.6255977564054","20.2034171647217","16.6766837990233","18.3996438124137","26.9518407983255","34.7618505812009","29.9767509831834","23.8521143659684","26.0573693808911","21.9804916262231","","","",
"Gibraltar","GIB","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41436397929467","3.61426166102397","7.30668816129032","3.57514353584962","3.27489966228155","2.50363340293336","1.94683351237485","1.50450263994319","","2.7648294795407","9.19822587412924","10.9667022931787","3.25502788552949","1.69274912745498","","","","","1.81143686515135","3.36190371746641","4.50363924588296","4.3259011572241","","","","","","",
"Gambia, The","GMB","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","99.8315363312094","","","","","","99.7940791945505","99.664683147666","99.5090835580082","99.528059840152","99.4633522620531","99.7392724050431","99.1643447886582","99.0802998996585","97.8498025766097","97.7065716430536","98.9317227710498","","","","","","","","","","","","","","","59.7034897536421","63.8929155910698","68.0663139317127","90.0398649687377","84.5015316591447","87.5006523977724","92.2067095829676","97.8645604126096","85.9495761666851","96.1881529078095","96.7340513587541","94.144710893805","93.8532900742355","75.1737291041452","81.2880109147838","88.9757538344917","83.2179422333949","54.0891278802364","91.911955505646","49.4441022113445","82.4691526979466","86.8558888364661","73.390209797813","86.2427246979966","44.0673819341004","88.3215858475815","41.822899188151","",
"Guinea-Bissau","GNB","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","93.5875051301112","90.7094480860249","90.1649983345349","","","90.6542221800936","86.1439982598218","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4377801688284","98.7947537985076","98.6600271526531","","","","","","","","","99.9999982154622","87.8350310736399","99.9999965960055","100.000003698434","68.5471717140003","","","","",
"Equatorial Guinea","GNQ","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","74.6833142343692","87.7518329028006","73.9343959705812","65.0777648302541","57.8669430102818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","58.7710759411954","67.5177189104737","65.4454395726782","66.4211453322154","62.5579825536504","61.0322048053381","53.1682645198886","45.974782933327","41.1975030371978","42.2311374205691","42.4177503259517","30.5465605614448","30.5348364624036","32.3212325267756","31.7954808362962","32.6295681497415","32.5469184950796","29.8212740961763","25.7562224001957","26.5141590402543","29.3470572276759","33.1203354843138","30.4377658437465","28.1705763027874","31.5706502743194","30.0539208010092","24.6195123088293","30.5281673545718","29.5100792073497","30.4977986706659","33.537755343683","29.764197260975","29.4544079291173","29.5385997173526","29.606932566358","27.0521479299147","27.396005301694","27.8966202021133","21.7674801498561","23.7802677824712","24.0068285221491","22.0352812654774","19.9633969063665","21.9733647019703","20.2856011756357","19.9479399685117","19.2997100739862","22.6838635526735","20.1598997064607","18.4549757403344","17.0969517817558","17.7549168763221","17.4143482722593","20.7827135369371","22.6961834030581","19.7687505278801","17.9977993736007","17.5601460159135","21.7272858812225","18.8356256883458","16.6657687072521",
"Grenada","GRD","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","96.0971833454125","95.4000431846014","96.8329534106695","92.2331548033073","","","","95.5064590979835","95.4541626250873","97.0401158088183","96.6505180622802","","","","","","80.2101295043","84.1197622609584","84.8777896422693","86.9900335830875","78.4582883263697","55.8345527443513","85.1835414245913","35.3989365550979","48.7771518167312","75.4945734285373","76.3074698994749","81.4193822122577","80.3093285979362","73.7043405074143","43.1442923558798","58.4137730494178","","82.9240078045708","86.4326489126405","82.1115284556837","79.7563757183859","75.6320586384991","80.1855371530306","71.7939073587138","80.4852826754365","69.970252975827","76.7658932802533","81.4275916560012","76.6075084808418","82.6539144061096",
"Greenland","GRL","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","47.3478772728021","52.4917309618332","54.943061087182","55.5030779515283","66.6940291578575","70.5668296371708","60.9552717355121","64.3475893128423","60.4833164451219","77.448399579138","81.076616268198","83.3435774145454","78.6147605896718","77.9825641196729","96.0708457538507","95.3159597194067","94.6898471972882","92.5337972084442","93.6525097489273","95.0703504438468","91.0572557291384","91.8086134479003","93.8788592516214","94.6229990777714","95.5145279167173","88.9611922679817","91.4647815744294","93.2808942312951","90.7175440896712","87.4107471998028","84.1789465652726","73.7614246362816","77.6163973455862","85.1739008337819","87.7201438259724","90.3394722316718","90.6977995344282","82.3173418322121","91.9108231407361","92.7757556897131","88.6337359573193","89.9799416682936","92.3440146133606","","","","",
"Guatemala","GTM","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","64.4384481972728","61.8387433233521","58.989100943093","55.2859892799348","55.6929856915578","58.6549265687502","59.800925825453","57.6690993145317","58.098961699949","56.1486571914441","58.4679617804971","60.0198268776231","64.7285984465693","61.1040787801975","52.1182309466107","53.4461269294939","54.0394951196047","57.9999411108261","59.9562661866673","57.8496534867602","62.2751005631028","74.9327682692926","67.9188776618154","","","","","","62.8125327899061","62.0381432437553","65.1789674995997","60.5534538949631","61.1371003895078","60.7869498307675","57.6723911632718","56.1810283472268","51.2015388269541","48.1905193764562","47.0185686423078","45.2311473435757","33.8221143709804","49.7989031781042","37.3271290374138","37.6746374922553","44.2776216980074","42.0382673128573","40.5419452957866","44.0942736044836","43.8080580542406","42.3465480429524","42.7638974306914","44.942184311768","47.637296286","47.3058130915986","48.1840931282471","51.4249120220935","45.7991920096938","46.1691376037781",
"Guam","GUM","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","42.0262193049395","46.8887593328345","50.0778461912273","44.3819881418288","62.279022983047","63.6981617511931","49.8213621510694","41.7094736169059","48.3925629052316","47.3701915981171","","60.7407414922093","","","","","","","","","","","","","","","","44.8620352688429","45.4484557046819","50.1205352604904","43.5661304406739","44.3571345747134","48.2416343139091","47.5261913420308","42.4277497256172","54.8486615510982","51.5715748088898","44.3549831173039","45.6664781999055","43.4585842273686","39.7970607682106","36.6627454411238","29.2989173374915","37.5080580072168","41.1947959658463","40.501984535376","32.5050194488126","33.367542092694","29.3606365285355","28.0500396047718","15.3052580709238","8.0002046435291","3.25462468345869",
"High income","HIC","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","18.7717505030677","17.2613263495078","17.1625142395211","16.3944324969439","15.9688848368144","14.9821860867651","13.2603804807555","12.3309043277897","12.6029975292578","12.6464344884984","12.2935398221438","13.029205807924","11.636672708231","12.0246594420755","11.5242417907649","11.705202901549","11.2648080634344","10.9916114310812","11.0534659742601","11.3523123577753","10.9624257489948","10.7549696908219","10.6770619884943","9.68721537310767","9.99831752220768","9.73821954308169","","9.13998146425914","8.88429428110855","8.53061181096675","8.76352917172089","8.65315447649018","8.49109251150225","8.2907445386675","8.28743334156607","7.85270190091692","7.33281020913536","6.99843659080924","6.12339664884763","6.42481233833439","6.55466077830627","6.60142515784414","6.35244969969967","6.1949162947779","5.94250303889068","6.21190686614431","6.68455369430819","7.54182462860065","7.36772931204077","7.42820687638671","7.61549154172578","7.83714112362713","8.0632081272071","8.32130325422033","8.38908634763927","8.10749152650101","7.79807091850065","7.91164748677","8.83491416274423","8.14305740655479","7.96974610945967",
